username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
Tarik,6914721499941209094,cleanest 1v4 you’ll ever see 💅✨ #twitch #gaming #valorant #valorantclips #valorantgaming,7126519157750877482,1659272056,16,{'duetFromId': '0'},"['twitch', 'gaming', 'valorant', 'valorantclips', 'valorantgaming']",Tarik,original sound,False,213900,149,10100000,456,22100,578100,1920,4600000,933
Pradaya,6782406138803651590,My name is no 🙂 💃🏽🦗🦟🦗🦟 I really forgot this song existed 🥵 #valorant #valorantedit #valorantclip ,7182622462461431082,1672334628,79,{'duetFromId': '0'},"['valorant', 'valorantedit', 'valorantclip']",Meghan Trainor,NO,False,798300,1922,18500000,398,82200,578100,2224,3900000,2813
CGN Esports,6920574189804504070,cant have all 3 😫 #valorant #valorantmemes #valorantart #valorantclip #fyp #viral ,7141109733821304091,1662669186,10,{'duetFromId': '0'},"['valorant', 'valorantmemes', 'valorantart', 'valorantclip', 'fyp', 'viral']",CGN Esports,original sound,False,15600,5684,2400000,161,62100,577100,29800,5300000,11100
LeendaDong,6621187864221384710,Imma stay silent LOL Who plays valorant here ? 😅 #valorant #valorantgaming #sage #pocketsage #gaminggirls #relatable ,7220928894919036165,1681253527,10,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'sage', 'pocketsage', 'gaminggirls', 'relatable']",FIFTY FIFTY,Cupid (Twin Ver.),True,17700000,7400,906800000,1436,28200,577300,9842,3300000,3949
GeraldLongbottom,6961823351032857606,#fyp #val #valorant #valorantglitch #valorantclips,7124213601723780394,1658735248,8,{'duetFromId': '0'},"['fyp', 'val', 'valorant', 'valorantglitch', 'valorantclips']",GeraldLongbottom,original sound,False,36400,678,5900000,160,41100,576800,32700,7300000,4588
Kyedae,6912265858970665989,EZ #gaming #valorant #twitch #youtube #kyedae,7011514155127622917,1632495355,10,{'duetFromId': '0'},"['gaming', 'valorant', 'twitch', 'youtube', 'kyedae']",Kyedae,original sound,True,2200000,61100,85100000,516,18100,576200,7925,4300000,2240
Gbshoww,6814190574385202181,Valorant real life #valorant #valorantmeme #valorantfunny #valorantbreach #valorantreallife #TheTownSquad #valorantedit ,7208962859861036294,1678467466,6,{'duetFromId': '0'},"['valorant', 'valorantmeme', 'valorantfunny', 'valorantbreach', 'valorantreallife', 'thetownsquad', 'valorantedit']",Gbshoww,som original,False,18400,766,2300000,246,58200,574700,21600,4700000,4072
Zlatar,6919899472701752326,Pato hacker #patodonald #valorant #gamerentiktok #zlatartv #vidagamer ,7146627305413102853,1663953839,30,{'duetFromId': '0'},"['patodonald', 'valorant', 'gamerentiktok', 'zlatartv', 'vidagamer']",Jazz Inc,Jazz Lounge Manouche,False,2100000,504,38400000,436,42900,574100,508,3800000,235
Nighty,6735186085439456262,INSANE SOVA DART RIDE ACE! 😳 #playvalorant #valorant #valorantclips #valorantclip #fyp #viral #valorantglitch #jett #foryou,6982357499160595718,1625706796,23,{'duetFromId': '0'},"['playvalorant', 'valorant', 'valorantclips', 'valorantclip', 'fyp', 'viral', 'valorantglitch', 'jett', 'foryou']",Megan Thee Stallion,Thot Shit,False,9069,1093,612600,4,21400,573200,19200,3900000,4929
SAM LEE,6830497222285018117,There were so many kids at the playground ㅇㅅㅇ #game #games #gamer #genshinimpact #genshin #leagueoflegends #val #valorant #apexlegends #apex ,7203400652553325866,1677172420,25,{'duetFromId': '0'},"['game', 'games', 'gamer', 'genshinimpact', 'genshin', 'leagueoflegends', 'val', 'valorant', 'apexlegends', 'apex']",Ang,original sound,False,376700,13000,25600000,312,54200,573000,6476,4600000,3269
Rin,6667568744825356293,Enough with the shockdarts #valorant #valorantclips #youtube #fyp #fypシ,7203519783646612782,1677200260,6,{'duetFromId': '0'},"['valorant', 'valorantclips', 'youtube', 'fyp', 'fypシ']",Rin,original sound - Rin,False,4688,56000,591400,171,39000,572500,6626,5600000,3194
kait,6950732217023005701,"this was when i was iron 3, and i can’t tell who was worse omen and sova or me- #valorant #valorantclips #valorantgaming #fyp",6989365287359417606,1627338419,7,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'fyp']",Lettuce_y,BEAST MODE,False,4234,158,620200,8,13700,572400,32600,4800000,8016
jiyu,7096680648916239366,I’m the better twin at Valorant #valorant #valorantclips #valorantfunny #funnymoments #fyp #foryou ,7191957765114301701,1674508160,20,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'funnymoments', 'fyp', 'foryou']",The King Khan & BBQ Show,Love You So,False,530500,820,31700000,500,46300,571700,1966,4000000,1073
Esports Driven,7008170700645352453,Stop Doing This Sage Wall #valorant #valorantclips #valorantgaming #valoranttips #valorantph #valoranttricks,7096319185461988613,1652277601,72,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valoranttips', 'valorantph', 'valoranttricks']",Esports Driven,original sound,False,68600,56,5600000,627,62300,571400,11300,3900000,2670
Gekko,6565941637623857157,@MentalMangifera made this better than me. #gekkovalorant #valorant #playvalorant #val #gekko ,7229904442743590187,1683343312,7,{'duetFromId': '0'},"['', 'gekkovalorant', 'valorant', 'playvalorant', 'val', 'gekko']",VALORANT & LICK,Ignition,False,28300,11400,2400000,45,43600,570900,14500,3100000,3032
Enri_garcia,6930707764412253190,#parati #foryou #fy #valorant #valorantclips #valorantfunny #valorantclip #valorantespanol ,7274194130064903456,1693655307,30,{'duetFromId': '0'},"['parati', 'foryou', 'fy', 'valorant', 'valorantclips', 'valorantfunny', 'valorantclip', 'valorantespanol']",Enri_garcia,sonido original,False,12100,4801,1800000,411,75300,570300,27100,2900000,3007
Dr_AimZ_NZ,7049962136336286725,Me new keyboard is really upping my toxic gameplay #valorant #valoranttoxicity #keyboreds @keybored.com.au ,7183191209475673345,1672467044,11,{'duetFromId': '0'},"['valorant', 'valoranttoxicity', 'keyboreds', '']",Dr_AimZ_NZ,original sound,False,1022,229,572100,39,25100,569400,14800,5000000,2843
@APRENDOINGLESCANTANDO6191,6570677628843393030,Aprende la pronunciacion de Romantic Homicide Canción de D4vd #romantichomiside #d4vd #aprendoinglescantando #salseoentiktok #Depórtesentiktok #HalloweenEnTikTok #drill #Pokemon #valorant #OneThingAboutMe #saludmental #CineEnTikTok #Rap #Fitness #70ssiff #Padel #eurobasket2022 #GamingEnTikTok #GamingWorld #BookTok #cover #WEURO2022 #F1 #ciclismo #salseoentiktok #Festival #Legendarias #HistoriaDelFutbolFemenino #lightyear #OrgulloEnTikTok #Verano #Minecraft #Flamenco #MayoEnUnaCancion #PeliculasClasicas #RolandGarros #Motor #Cannes2022 #LetsPlay #Eurovision2022 #ComediaEnEspañol #TikTokFootballAcademy #MusicaEnTikTok #TheWorldNeeds #Tenis #CosasDeMadres #AdivinaLaPelicula #Documental #AbrilEnUnaCancion #copadelrey #Rotoscopio #CineEspañol #MyTastelnMusiclsYourFace #SemanaSanta #PaperWings #CircoDeLasMentiras #SeriesTurcas #Mecano #Ramadan2022 #VisibilidadTransgenero #milipilis #Oscars #MarzoEnUnaCancion #Kirby #bringmetolife #bring_me_to_life #bringmetolifeevanescence #bringmetolifechallenge #bringmetolifecover #bringtomelife #bringmetolife #evanescence #evanescencechallenge #evanescencemusic #evanescencecover #evanescencefan #evanescences #evanescencelive #evanescencefans #aprendoinglescantando #pronunciacioncancioningles #ingles #fyp #foryou #createforyou #createforcause ,7170028274544807174,1669402302,27,{'duetFromId': '0'},"['romantichomiside', 'd4vd', 'aprendoinglescantando', 'salseoentiktok', 'depórtesentiktok', 'halloweenentiktok', 'drill', 'pokemon', 'valorant', 'onethingaboutme', 'saludmental', 'cineentiktok', 'rap', 'fitness', '70ssiff', 'padel', 'eurobasket2022', 'gamingentiktok', 'gamingworld', 'booktok', 'cover', 'weuro2022', 'f1', 'ciclismo', 'salseoentiktok', 'festival', 'legendarias', 'historiadelfutbolfemenino', 'lightyear', 'orgulloentiktok', 'verano', 'minecraft', 'flamenco', 'mayoenunacancion', 'peliculasclasicas', 'rolandgarros', 'motor', 'cannes2022', 'letsplay', 'eurovision2022', 'comediaenespañol', 'tiktokfootballacademy', 'musicaentiktok', 'theworldneeds', 'tenis', 'cosasdemadres', 'adivinalapelicula', 'documental', 'abrilenunacancion', 'copadelrey', 'rotoscopio', 'cineespañol', 'mytastelnmusiclsyourface', 'semanasanta', 'paperwings', 'circodelasmentiras', 'seriesturcas', 'mecano', 'ramadan2022', 'visibilidadtransgenero', 'milipilis', 'oscars', 'marzoenunacancion', 'kirby', 'bringmetolife', 'bring_me_to_life', 'bringmetolifeevanescence', 'bringmetolifechallenge', 'bringmetolifecover', 'bringtomelife', 'bringmetolife', 'evanescence', 'evanescencechallenge', 'evanescencemusic', 'evanescencecover', 'evanescencefan', 'evanescences', 'evanescencelive', 'evanescencefans', 'aprendoinglescantando', 'pronunciacioncancioningles', 'ingles', 'fyp', 'foryou', 'createforyou', 'createforcause']",d4vd,Romantic Homicide,False,6700000,985,39000000,729,96700,569100,1736,4700000,2112
CLAW,7029765187477521414,Perspectiva Juan: auron trolea a Juan #valorant #valorantclips #juaniquilador #auronplayclips #auronmemes #auron #valorant #auronplay,7077714911417158917,1647908920,54,{'duetFromId': '0'},"['valorant', 'valorantclips', 'juaniquilador', 'auronplayclips', 'auronmemes', 'auron', 'valorant', 'auronplay']",Ozuna,G Wagon,False,72400,581,5500000,88,14700,568000,4006,4100000,623
machauver🍉,6673753935428486146,imagine explaining this to your non-valorant player friend 😭😭😭 #valorant #valorantchampions #prx #eg ,7271068707667856645,1692927610,13,{'duetFromId': '0'},"['valorant', 'valorantchampions', 'prx', 'eg']",MC Menor Do Alvorada & TRASHXRL,Sequência da Dz7,False,7204,124800,866200,243,53400,567500,29900,4600000,5063
Payko,6793321421004375046,rip bozo #foryou #valorant #val #valorantgaming #valorantph,7059332340652199215,1643628897,33,{'duetFromId': '0'},"['foryou', 'valorant', 'val', 'valorantgaming', 'valorantph']",Payko,original sound,False,171100,5278,12500000,243,15200,566800,3239,4100000,8054
Danny Lum,6783434117621269510,My next project will start next week! #raze #valorant #boombot #riot #riotgames #engineering #3dprinting #solidworks #mechanicalengineering #maker #arduino #bighero6 #builder #robotics,7161934719066721579,1667517881,31,{'duetFromId': '0'},"['raze', 'valorant', 'boombot', 'riot', 'riotgames', 'engineering', '3dprinting', 'solidworks', 'mechanicalengineering', 'maker', 'arduino', 'bighero6', 'builder', 'robotics']",Yan 394,JDM Trap Beat X Mr Smokey,False,328300,6329,5500000,274,43000,566600,8033,4000000,2984
Rowan,6874394301234381830,like if you learned something #valorant #fypシ,6988605893986307333,1627161612,54,{'duetFromId': '0'},"['valorant', 'fypシ']",Arcade Player,"Tick Tock Clock (From ""Mario Kart DS"") [8-Bit Version]",False,10800,94600,1100000,228,14700,566500,6686,3600000,1631
Valorant China,7197736311205626881,omen buff😎 #valorant #valorantgaming #valorantclips #valorantfunny #overwatch2 ,7266001539221736706,1691747819,9,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'valorantfunny', 'overwatch2']",Valorant China,オリジナル楽曲 - Valorant China,False,9343,0,1700000,41,49000,566500,30600,4200000,4402
reginatiscareno,6781569110322332678,#streamer #stream #videogame #videojuego #lol #leagueoflegends #valorant #zeri #neon #agente #fyp #parati #foryoupage #viral #doblaje #doblajelatino,7055791805694102790,1642804549,43,{'duetFromId': '0'},"['streamer', 'stream', 'videogame', 'videojuego', 'lol', 'leagueoflegends', 'valorant', 'zeri', 'neon', 'agente', 'fyp', 'parati', 'foryoupage', 'viral', 'doblaje', 'doblajelatino']",reginatiscareno,sonido original,False,407200,1262,7900000,362,16800,566500,6963,3200000,2883
DJamesG,6812650509795935237,UN NIÑO NARCO. #valorant #valorantclips #twitchclip #valorantclip #fyp #parati #twitchespaña #valorantgaming #valorantfunny #highlights #valorantph #valorantmemes #twitchstreamer #twitchclips,7125474842475842822,1659028897,57,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'fyp', 'parati', 'twitchespaña', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantph', 'valorantmemes', 'twitchstreamer', 'twitchclips']",DJamesG,sonido original,False,560600,129,15800000,103,64300,566600,5379,3800000,1164
TenZ,6797421012884620294,found the secret tech #valorant #valorantclips #tenz #shroud ,7240489791630953774,1685807912,34,{'duetFromId': '0'},"['valorant', 'valorantclips', 'tenz', 'shroud']",TenZ,original sound,True,1800000,5117,51100000,477,39200,567100,1306,5000000,1912
vkimm,25839191,ayo?~ btw this is unranked #fyp #foryou #valorant #valorantfunny #valoranttroll #valorantgirl #valorantgirls #valoranttoxic,6997609245596323078,1629257867,151,{'duetFromId': '0'},"['fyp', 'foryou', 'valorant', 'valorantfunny', 'valoranttroll', 'valorantgirl', 'valorantgirls', 'valoranttoxic']",vkimm,original sound,False,302000,22700,8100000,342,16800,565900,1542,3000000,1278
suwaaan 🐰,22028611,magvavalorant pero gagraduate #valorantph #valorant,7106752772510354715,1654669823,14,{'duetFromId': '0'},"['valorantph', 'valorant']","Earth, Wind & Fire",September,False,13800,152200,980100,149,37800,565400,11400,3300000,3602
Kyedae,6912265858970665989,There you go #gaming #gamingontiktok #funnymoments #valorant #twitch #youtube,6975497584123104517,1624109597,7,{'duetFromId': '0'},"['gaming', 'gamingontiktok', 'funnymoments', 'valorant', 'twitch', 'youtube']",Kyedae,original sound,True,2200000,61100,85100000,516,11800,564700,2562,4200000,1222
Rush Lust,6862545800992834565,you miss 100% of the shots you SHOULDNT TAKE 🤣 #fyp #valorant #foryoupage #foru #fypシ #gaming #funny #valorantclip #valorantfunny #girls,6955617298870848774,1619480857,27,{'duetFromId': '0'},"['fyp', 'valorant', 'foryoupage', 'foru', 'fypシ', 'gaming', 'funny', 'valorantclip', 'valorantfunny', 'girls']",L.Dre,Steven Universe,False,16600,2435,1300000,40,32200,564200,12900,2400000,1891
Mink,6882800670496998406,ive had enough #valorant #funnyvalorantclips #lol #gaming #gamer #gamingtiktok #fyp #foryou,7203496184701472046,1677194767,19,{'duetFromId': '0'},"['valorant', 'funnyvalorantclips', 'lol', 'gaming', 'gamer', 'gamingtiktok', 'fyp', 'foryou']",Mink,original sound - StrangeMink,False,4620,39900,582900,152,41700,563900,6845,4000000,4179
lee || shower stomper,6981230010435585026,unrated with enoki's friends ft. hoshino & bu-chan 🤗😁 #valorantclips #valorant #valorantfunny #foryoupage #twitchclips #japan #fyp,7056208426581380354,1642901553,30,{'duetFromId': '0'},"['valorantclips', 'valorant', 'valorantfunny', 'foryoupage', 'twitchclips', 'japan', 'fyp']",lee || shower stomper,original sound,False,2000000,444,65300000,279,28300,563900,2644,3800000,1736
twitch.tv/veloula,6716896017231086597,😂😅 #valorant #valorantfunny #valorantmemes #valorantclips,7030190272566856965,1636843727,75,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantmemes', 'valorantclips']",twitch.tv/veloula,original sound,False,196400,46600,4300000,60,37600,563400,4080,2400000,2105
BetterNerfChamber,7153304851111691270,Insane ! #valorantglitch #valorants #valorantstreamer #valorantclip #valorantclips #valorant #valorantgaming,7188165821368241413,1673625377,30,{'duetFromId': '0'},"['valorantglitch', 'valorants', 'valorantstreamer', 'valorantclip', 'valorantclips', 'valorant', 'valorantgaming']",BetterNerfChamber,son original - Brotherchamber,False,57900,152,13600000,721,106100,563300,15100,5600000,1760
rea kami,6643062875324645377,Jett mains at their pocket sages #valorant #valorantcosplay #jett,7077971262890429697,1647968606,14,{'duetFromId': '0'},"['valorant', 'valorantcosplay', 'jett']",Rasheeda,Marry Me (feat. Toya Wright),False,195700,23800,4900000,484,25300,563300,8690,5600000,3859
jiyu,7096680648916239366,Bro got me flustered #valorant #valorantfunny #valorantclips #fyp ,7142359112926498054,1662960094,9,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantclips', 'fyp']",TheFatRat,Xenogenesis,False,530500,820,31700000,500,73800,563100,8614,3800000,1809
nico☽𓍊✧☾,6696844136325055494,tbh the only ones i rly play are val and ow lol #egirl #valorant #overwatch #gamergirl #edaters #fyp #foryou #elfemboy,7127416522389163270,1659480982,5,{'duetFromId': '0'},"['egirl', 'valorant', 'overwatch', 'gamergirl', 'edaters', 'fyp', 'foryou', 'elfemboy']",Yozucito,sonido original,False,16100,327600,1500000,161,43200,562400,13000,4300000,5880
Weo,6915365053698081798,@Jeremy224 knows something we don’t 🤔#valorant #funny #galaxybrain #valorantsg ,7218106703420591361,1680596434,10,{'duetFromId': '0'},"['', 'valorant', 'funny', 'galaxybrain', 'valorantsg']",prncehbrza_,original sound - Big brain 😳,False,2435,6277,565500,48,50500,562400,20700,3300000,2975
Orka8,6827181604089103366,Reply to @evicerator4  Pt. 4? #wallpaperengine #wallpaper #led #ledlights #fy #fyp #fypシ #valorant #valorantclips #valroantgaming #fade #neon #cypher #brimstonevalorant,7111246416609135915,1655716085,27,{'duetFromId': '0'},"['', 'wallpaperengine', 'wallpaper', 'led', 'ledlights', 'fy', 'fyp', 'fypシ', 'valorant', 'valorantclips', 'valroantgaming', 'fade', 'neon', 'cypher', 'brimstonevalorant']",snauzk,оригинальный звук - snauzk,False,67800,2034,2500000,122,83200,562100,4579,4800000,2239
ImaCarrot🥕,7131810726633112618,Most insane sage boost ever #fyp #valorant #valorantclips #valorantclip #valorantfunny #valorantmemes #valorantmeme ,7195604644750429482,1675357273,11,{'duetFromId': '0'},"['fyp', 'valorant', 'valorantclips', 'valorantclip', 'valorantfunny', 'valorantmemes', 'valorantmeme']",💫,lilac,False,117300,303,5200000,134,46800,561900,10300,5700000,2333
LuzGamingxd,193174468184473600,Cómo le hacen para que les rebote el pelo? 😢mi Tuich: LuzGamingxd #luzgaming #valorant #gamer #lol #otaku #freefire,7061762121318665477,1644194621,10,{'duetFromId': '0'},"['luzgaming', 'valorant', 'gamer', 'lol', 'otaku', 'freefire']",Вот завтра точно,оригинальный звук,True,4200000,6476,41000000,246,31100,561600,4746,5100000,3683
nukkyee,7024906009190712325,He’s crack #valorant #nukkye #r9,7057947414052736261,1643306440,31,{'duetFromId': '0'},"['valorant', 'nukkye', 'r9']",nukkyee,original sound,False,25400,115,2300000,79,13600,561200,14500,4000000,3160
GamersRecap,6966114194744296454,Hes using what as a controller?? #gaming #controller #valorant #keyboard #W #what #csgo #fortnite #overwatch #ownvoice,6988147822038240518,1627054959,52,{'duetFromId': '0'},"['gaming', 'controller', 'valorant', 'keyboard', 'w', 'what', 'csgo', 'fortnite', 'overwatch', 'ownvoice']",GamersRecap,original sound,False,23700,47,1500000,197,21900,560300,7144,3100000,1621
clout,6532059001566265346,aimlabs fr did something to me #fyp #aimlab #valorant #zyxcba #foryou,7107800806333762858,1654913837,5,{'duetFromId': '0'},"['fyp', 'aimlab', 'valorant', 'zyxcba', 'foryou']",Duke & Jones & Louis Theroux,Jiggle Jiggle,False,6163,55,609000,2,28800,559900,10200,5200000,3198
